year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2019-20,Fall,ENGRCEE,298,16092,"NGUYEN, P.",15,0,0,0,0,0,0,0,4
2019-20,Fall,PSYCH,203A,68810,"ROUDER, J.",11,2,0,0,0,0,0,0,3.75
2019-20,Fall,PSYCH,205A,68820,"GROSSMAN, E.",11,2,0,0,0,0,0,0,3.78
2019-20,Fall,PSYCH,229,68860,"SARNECKA, B.",14,0,0,0,0,0,0,0,4
2019-20,Fall,PSYCH,229,68865,"SARNECKA, B.",10,0,0,0,0,0,0,0,4
2019-20,Fall,PSYCH,268A,68900,"KRICHMAR, J.",12,1,0,0,0,0,0,1,3.92
2019-20,Fall,COMPSCI,201,34610,"JARECKI, S.",5,8,0,0,0,0,0,0,3.43
2019-20,Fall,COMPSCI,211A,34630,"MAJUMDER, A.",26,7,0,0,0,0,0,0,3.79
2019-20,Fall,COMPSCI,222,34640,"LI, C.",15,21,0,0,1,0,0,0,3.33
2019-20,Fall,COMPSCI,232,34650,"LEVORATO, M.; TANG, H.",54,16,1,0,0,0,0,0,3.72
2019-20,Fall,COMPSCI,243,34660,"NICOLAU, A.; ANIKET SHIVAM,  .",30,8,0,0,0,0,0,0,3.81
2019-20,Fall,COMPSCI,244,34670,"BOZORGZADEH, E.",25,4,0,1,3,0,0,0,3.42
2019-20,Fall,COMPSCI,244P,35110,"RAHMANI, A.",48,13,0,0,0,0,0,0,3.73
2019-20,Fall,COMPSCI,250P,35120,"BURTSEV, A.",32,0,0,0,0,0,0,0,3.95
2019-20,Fall,COMPSCI,253,34690,"LOPES, C.",52,4,0,0,0,0,0,0,3.92
2019-20,Fall,COMPSCI,253P,35130,"KLEFSTAD, R.",37,1,0,0,0,0,0,0,3.98
2019-20,Fall,COMPSCI,260P,35140,"HIRSCHBERG, D.",25,21,0,0,0,0,0,0,3.56
2019-20,Fall,COMPSCI,261P,35150,"DILLENCOURT, M.",71,4,0,0,0,0,0,0,3.85
2019-20,Fall,COMPSCI,268,34700,"MJOLSNESS, E.",9,0,0,0,1,0,0,0,3.54
2019-20,Fall,COMPSCI,271,34720,"KASK, K.",38,7,1,0,1,0,0,0,3.71
2019-20,Fall,COMPSCI,273A,34740,"MANDT, S.; JI, D.",105,8,0,0,0,0,0,0,3.83
2019-20,Fall,COMPSCI,284A,34760,"XIE, X.",17,0,0,0,0,0,0,0,3.89
2019-20,Fall,COMPSCI,295,34770,"DECHTER, R.",17,0,0,0,0,0,0,0,3.97
2019-20,Fall,COMPSCI,295,34775,"VAZIRANI, V.",14,0,0,0,0,0,0,0,4
2019-20,Fall,COMPSCI,296P,35170,"REGAN, A.",52,2,0,0,0,0,0,0,3.91
2019-20,Fall,COMPSCI,296P,35180,"REGAN, A.",55,2,0,0,0,0,0,0,3.94
2019-20,Fall,COMPSCI,297P,35190,"GAGO MASAGUE, S.",20,6,0,0,0,0,0,0,3.79
2019-20,Fall,COMPSCI,297P,35200,"HARRIS, I.",30,0,0,0,0,0,0,0,4
2019-20,Fall,COMPSCI,297P,35210,"WONG-MA, J.",22,5,0,0,0,0,0,0,3.79
2019-20,Fall,COMPSCI,297P,35220,"ZIV, H.",26,2,0,0,0,0,0,0,3.93
2019-20,Fall,COMPSCI,299,35002,"BALDI, P.",10,0,0,0,0,0,0,0,3.91
2019-20,Fall,COMPSCI,299,35014,"FOWLKES, C.",8,2,0,0,0,0,0,0,3.86
2019-20,Fall,COMPSCI,299,35015,"FRANZ, M.",12,0,0,0,0,0,0,0,4
2019-20,Fall,COMPSCI,299,35042,"SINGH, S.",10,0,0,0,0,0,0,0,3.97
2019-20,Fall,COMPSCI,299,35049,"XIE, X.",11,0,0,0,0,0,0,0,4
2019-20,Fall,CRM/LAW,C210,52400,"JENNESS, V.; PONTELL, H.",36,0,0,0,0,0,0,0,3.98
2019-20,Fall,CRM/LAW,C212,52410,"JESILOW, P.",47,3,0,0,0,0,0,0,3.92
2019-20,Fall,CRM/LAW,C215,52420,"DALTON, T.",43,2,0,1,0,0,0,0,3.9
2019-20,Fall,CRM/LAW,C219,52440,"JENNESS, V.",21,5,0,0,0,0,0,0,3.79
2019-20,Fall,CRM/LAW,C229,52465,"CURRIE, E.",21,0,0,0,0,0,0,0,3.96
2019-20,Fall,CRM/LAW,C238,52467,"PONTELL, H.",17,3,0,0,0,0,0,0,3.79
2019-20,Fall,CRM/LAW,C239A,52469,"MUNIZ, A.",11,0,0,0,0,0,0,0,3.86
2019-20,Fall,CRM/LAW,C239B,52470,"SEEDS, C.",9,1,0,0,0,0,0,0,3.87
2019-20,Fall,CRM/LAW,C242,52474,"MCCLEARY, R.",16,3,0,0,0,0,0,0,3.8
2019-20,Fall,CRM/LAW,C275,52500,"TALESH, S.",12,1,0,0,0,0,0,0,3.95
2019-20,Fall,DANCE,231A,02580,"LYNCH, M.; DIEFENDERFER, D.; WANG, T.",12,0,0,0,0,0,0,0,4
2019-20,Fall,DEV BIO,203A,08464,"LANDER, A.",14,0,0,0,0,0,0,0,4
2019-20,Fall,DEV BIO,214,08515,"MORTAZAVI, S.; WHITESON, K.",11,0,0,0,0,0,0,0,4
2019-20,Fall,DEV BIO,231B,08531,"WARRIOR, R.; SUETTERLIN, C.; ATWOOD, S.",8,2,0,0,0,0,0,0,3.74
2019-20,Fall,DRAMA,203,03435,"LOUI, A.",8,2,0,0,0,0,0,0,3.71
2019-20,Fall,DRAMA,206,03450,"LOUI, A.; THOMPSON, P.; BASSHAM, C.",23,1,0,0,0,3,0,0,3.92
2019-20,Fall,DRAMA,248A,03579,"ESPINOSA, A.",4,3,2,1,0,0,0,0,3.03
2019-20,Fall,DRAMA,251A,03582,"PAGE, J.",17,3,0,0,0,0,0,0,3.85
2019-20,Fall,DRAMA,254,03586,"HILL, D.",10,0,0,0,0,0,0,0,3.97
2019-20,Fall,DRAMA,259,03602,"BORBA, A.; LOUI, A.",23,0,0,0,0,0,0,0,3.97
2019-20,Fall,DRAMA,259,03603,"FROEHLICH, M.; SMITH, J.",18,0,0,0,0,0,0,0,4
2019-20,Fall,EARTHSS,200,42605,"YU, J.",17,2,0,0,0,0,0,0,3.85
2019-20,Fall,EARTHSS,266,42625,"RANDERSON, J.",11,3,0,0,0,0,0,0,3.76
2019-20,Fall,ECO EVO,203A,09707,"ALLISON, S.",14,0,0,0,0,0,0,0,4
2019-20,Fall,ECO EVO,203B,09710,"LONG, J.; PRATT, J.",14,0,0,0,0,0,0,0,4
2019-20,Fall,ECO EVO,205,09718,"KIMBALL, S.",13,1,0,0,0,0,0,0,3.89
2019-20,Fall,ECO EVO,207,09723,"HENRY, A.",11,4,0,0,0,0,0,0,3.63
2019-20,Fall,ECO EVO,227,09955,"HUXMAN, T.; FAIOLA, C.",21,3,0,0,0,0,0,0,3.88
2019-20,Fall,ECO EVO,262,09962,"LONG, J.",24,0,0,0,0,0,0,0,3.98
2019-20,Fall,ECO EVO,268,09966,"LONG, J.",9,5,0,0,0,0,0,0,3.66
2019-20,Fall,ECO EVO,286,09975,"KIMBALL, S.; HENRY, A.",13,0,0,0,0,0,0,0,4
2019-20,Fall,ECO EVO,399,09990,"MARTINY, J.",25,0,0,0,0,0,0,0,4
2019-20,Fall,ECON,200A,62600,"MILANI, F.",35,0,0,0,0,0,0,0,4
2019-20,Fall,ECON,203A,62602,"KOPYLOV, I.",22,3,0,0,0,0,0,0,3.87
2019-20,Fall,ECON,210A,62605,"SKAPERDAS, S.",18,10,0,0,0,0,0,1,3.68
2019-20,Fall,ECON,210D,62610,"ROCHETEAU, G.",12,10,2,0,3,0,0,1,3.08
2019-20,Fall,ECON,220A,62620,"DONG, Y.",21,10,0,0,0,0,0,1,3.65
2019-20,Fall,ECON,245,62640,"CLARK, D.",17,6,0,0,0,0,0,0,3.7
2019-20,Fall,ECON,249,62655,"LEE, Y.",13,0,0,0,0,0,0,0,3.95
2019-20,Fall,ECON,249,62660,"CLARK, D.",20,0,0,0,0,0,0,0,3.96
2019-20,Fall,ECON,272B,62675,"BRUECKNER, J.",10,3,0,0,0,0,0,0,3.79
2019-20,Fall,EDUC,208,12308,"KIM, Y.",10,0,0,0,0,0,0,0,3.97
2019-20,Fall,EDUC,222,12330,"BAILEY, D.",26,2,0,0,0,0,0,0,3.92
2019-20,Fall,EDUC,226,12332,"SANDHOLTZ, J.",18,1,0,0,0,0,0,0,3.95
2019-20,Fall,EDUC,229A,12335,"BUSTAMANTE, A.; RICHLAND, L.",26,1,0,0,0,0,0,0,3.94
2019-20,Fall,EDUC,234,12340,"PENA, E.",15,0,0,0,0,0,0,0,4
2019-20,Fall,EDUC,276,12348,"JENKINS, J.",19,2,0,0,0,0,0,0,3.88
2019-20,Fall,EDUC,288A,12370,"CONNOR, C.; SPIEGEL, M.",18,4,0,0,0,0,0,0,3.86
2019-20,Fall,EDUC,302,12706,"WARREN, A.",29,1,0,0,0,0,0,0,3.96
2019-20,Fall,EDUC,302,12707,"WARREN, A.",36,1,0,0,0,0,0,0,3.97
2019-20,Fall,EDUC,305,12720,"GUARINO, J.",21,9,0,0,0,0,0,0,3.64
2019-20,Fall,EDUC,305,12722,"GUARINO, J.",32,5,0,0,0,0,0,0,3.79
2019-20,Fall,EDUC,322A,12776,"HENRY, V.",26,1,0,0,0,0,0,0,3.96
2019-20,Fall,EDUC,322A,12780,"GUARINO, J.",25,1,0,0,0,0,0,0,3.89
2019-20,Fall,EDUC,323B,12785,"KELLER, S.",26,1,0,0,0,0,0,0,3.96
2019-20,Fall,EDUC,323B,12786,"KELLER, S.",23,3,0,0,0,0,0,0,3.87
2019-20,Fall,EDUC,326,12795,"KIM, Y.",25,2,0,0,0,0,0,0,3.88
2019-20,Fall,EDUC,326,12803,"GUILFOYLE, S.",26,0,0,0,0,0,0,0,3.98
2019-20,Fall,EDUC,337,12834,"BARON, B.",12,5,0,0,0,0,0,0,3.72
2019-20,Fall,EDUC,338,12840,"GODFREY, L.",18,0,0,0,0,0,0,0,4
2019-20,Fall,EDUC,340,12855,"HRUBY, J.",13,0,0,0,0,0,0,0,4
2019-20,Fall,EDUC,341,12860,"KANG, H.",13,2,0,0,0,0,0,0,3.85
2019-20,Fall,EDUC,346,12875,"CHUNG, H.",30,0,0,0,0,0,0,0,4
2019-20,Fall,EDUC,346,12876,"KRISHNAN, J.",37,0,0,0,0,0,0,0,3.98
2019-20,Fall,EDUC,347,12885,"YOUNG, E.",29,1,0,0,0,0,0,0,3.96
2019-20,Fall,EDUC,347,12886,"YOUNG, E.",35,2,0,0,0,0,0,0,3.92
2019-20,Fall,EDUC,348A,12900,"CARROLL, A.",30,0,0,0,0,0,0,0,4
2019-20,Fall,EDUC,348A,12901,"SWANN, B.",37,0,0,0,0,0,0,0,4
2019-20,Fall,EDUC,362,12910,"STONE, J.",24,2,0,0,1,0,0,0,3.7
2019-20,Fall,EDUC,362,12911,"STONE, J.",18,8,1,0,0,0,0,0,3.6
2019-20,Fall,EECS,213,17370,"BAGHERZADEH, N.",19,22,1,0,0,0,0,1,3.39
2019-20,Fall,EECS,215,17375,"ELMALAKI, S.; ASGARI MEHRABA, M.",56,37,0,0,1,0,0,0,3.52
2019-20,Fall,EECS,221,17381,"GAUDIOT, J.",19,0,0,0,0,0,0,0,4
2019-20,Fall,EECS,221,17384,"LI, Z.",13,0,0,0,0,0,0,0,3.86
2019-20,Fall,EECS,241A,17405,"AYANOGLU, E.",12,8,0,0,0,0,0,0,3.65
2019-20,Fall,EECS,248A,17410,"LEVORATO, M.; TANG, H.",25,15,1,0,0,0,0,0,3.59
2019-20,Fall,EECS,250,17412,"SHEN, Y.",16,11,1,1,0,0,0,0,3.41
2019-20,Fall,EECS,260A,17415,"YOUSEFIZADEH, H.",2,16,4,0,0,0,0,1,2.9
2019-20,Fall,EECS,270A,17428,"GOMEZ, R.",13,7,1,0,0,0,0,0,3.53
2019-20,Fall,EECS,270D,17430,"HEYDARI, P.",10,1,0,0,0,0,0,0,3.8
2019-20,Fall,EECS,277A,17435,"LI, G.",15,2,0,0,0,0,0,0,3.87
2019-20,Fall,EECS,298,17810,"KHARGONEKAR, P.",64,0,0,0,1,0,0,0,3.9
2019-20,Fall,EECS,298,17814,"AGHASI, H.",11,3,0,0,0,0,0,0,3.76
2019-20,Fall,ECPS,203,15205,"DOEMER, R.",13,4,0,0,0,0,0,0,3.68
2019-20,Fall,ECPS,205,15215,"CREGG, D.",13,4,0,0,0,0,0,0,3.73
2019-20,Fall,ECPS,206,15220,"LIN, K.",15,2,0,0,0,0,0,0,3.83
2019-20,Fall,ENGLISH,210,23801,"FAN, C.",16,0,0,0,0,0,0,0,4
2019-20,Fall,ENGLISH,210,23802,"ROBERTS, H.",11,0,0,0,0,0,0,0,3.92
2019-20,Fall,ENGLISH,210,23808,"RADHAKRISHNAN, R.",15,0,0,0,0,0,0,0,3.84
2019-20,Fall,ENGLISH,398,23975,"QUEEN, B.",29,0,0,0,0,0,0,0,4
2019-20,Fall,EHS,298,91390,"LUDERER, U.",19,0,0,0,0,0,0,0,3.98
2019-20,Fall,EPIDEM,204A,91611,"MCLAREN, C.",12,0,0,0,0,0,0,0,4
2019-20,Fall,MGMT EP,202,39304,"NELSON, A.",21,22,0,0,1,0,0,0,3.42
2019-20,Fall,MGMT EP,203A,39306,"PINCUS, M.",29,14,0,0,0,0,0,0,3.69
2019-20,Fall,MGMT EP,208,39319,"SO, K.",26,20,0,0,0,0,0,0,3.62
2019-20,Fall,MGMT EP,225,39341,"BAUMAN, C.",32,3,0,0,0,0,0,0,3.79
2019-20,Fall,MGMT EP,295B,39360,"LANE, L.",44,0,0,0,0,0,0,0,4
2019-20,Fall,MGMT FE,202,39515,"LEUNG, M.",23,23,0,0,0,0,0,0,3.43
2019-20,Fall,MGMT FE,202,39516,"KOPPMAN, S.",37,8,1,0,0,0,0,0,3.73
2019-20,Fall,MGMT FE,204A,39531,"DANIEL, K.",25,20,3,0,0,0,0,0,3.45
2019-20,Fall,MGMT FE,204A,39532,"DANIEL, K.",26,22,1,0,0,0,0,0,3.52
2019-20,Fall,MGMT FE,205,39540,"CURRIM, I.",44,0,0,0,0,0,0,0,3.82
2019-20,Fall,MGMT FE,207,39550,"JIAN, L.",25,18,0,0,0,0,0,0,3.61
2019-20,Fall,MGMT FE,208,39555,"MURPHY, K.",20,29,0,0,0,0,0,0,3.41
2019-20,Fall,MGMT FE,208,39556,"TURNER, J.",38,10,1,0,0,0,0,0,3.68
2019-20,Fall,MGMT FE,209B,39563,"RICHEY, T.",31,6,0,0,0,0,0,0,3.78
2019-20,Fall,MGMT FE,211,39568,"POSTREL, S.",16,2,0,0,0,0,0,0,3.79
2019-20,Fall,MGMT FE,214,39564,"SCHRANK, G.",43,4,0,0,0,0,0,0,3.86
2019-20,Fall,MGMT FE,217,39570,"LANE, L.; SINGH, A.",38,0,0,0,0,0,0,0,4
2019-20,Fall,MGMT FE,222,39572,"PICHLER, S.",19,4,1,0,0,0,0,0,3.66
2019-20,Fall,MGMT FE,246C,39592,"MCKENZIE, K.",18,5,0,0,0,0,0,0,3.7
2019-20,Fall,MGMT FE,246A,39619,"GEIMAN, T.",28,9,1,0,0,0,0,0,3.66
2019-20,Fall,MGMT FE,257,39636,"PIROUZ, R.",55,3,1,0,0,0,0,0,3.91
2019-20,Fall,MGMT FE,283,39660,"DEL CAMPO CAMP, C.",13,5,1,0,0,0,0,0,3.62
2019-20,Fall,MGMT FE,290,39697,"WAGNER, T.",38,2,0,0,0,0,0,0,3.91
2019-20,Fall,MGMT FE,290,39780,"REILLY, P.",37,0,0,0,0,0,0,0,3.88
2019-20,Fall,HISTORY,200,27000,"LE VINE, M.",10,0,0,0,0,0,0,0,4
2019-20,Fall,HISTORY,260,27030,"JAMES, W.",11,1,0,0,0,0,0,0,3.84
2019-20,Fall,IN4MATX,209S,36210,"RUBERG, B.",24,0,2,0,0,0,0,0,3.84
2019-20,Fall,IN4MATX,231,36230,"EPSTEIN, D.",14,2,0,0,0,0,0,0,3.84
2019-20,Fall,IN4MATX,261,36250,"CROOKS, R.",14,3,0,0,0,0,0,0,3.77
2019-20,Fall,IN4MATX,280,36280,"HAYES, G.; JOHNSON, J.; NG, S.",38,0,0,0,0,0,0,0,3.99
2019-20,Fall,IN4MATX,281,36281,"MAZMANIAN, M.; FEDOROVA, M.; RHO, H.",36,0,0,0,0,0,0,0,3.98
2019-20,Fall,IN4MATX,282,36282,"MURRAY, S.; ABEL, C.; JING, K.",35,2,0,0,1,0,0,0,3.8
2019-20,Fall,IN4MATX,291S,36360,"MALEK, S.",13,0,0,0,0,0,0,0,4
2019-20,Fall,INTL ST,204,64970,"AL-BULUSHI, Y.",11,0,0,0,0,0,0,0,4
2019-20,Fall,LPS,244,66621,"SKYRMS, B.",14,0,0,0,0,0,0,0,4
2019-20,Fall,MGMTMBA,201A,38505,"MURPHY, K.",24,32,1,1,0,0,0,0,3.38
2019-20,Fall,MGMTMBA,203A,38519,"CHUK, E.",33,23,0,0,0,0,0,0,3.58
2019-20,Fall,MGMTMBA,205,38541,"BRADFORD, T.",42,9,0,0,0,0,0,0,3.81
2019-20,Fall,MGMTMBA,205,38543,"BRADFORD, T.",23,10,0,0,0,0,0,0,3.56
2019-20,Fall,MGMTMBA,209A,38560,"SHENG, J.",27,42,1,0,0,0,0,0,3.43
2019-20,Fall,MGMTMBA,214,38582,"GAMBOA, D.",24,3,0,0,0,0,0,0,3.83
2019-20,Fall,MGMTMBA,217,38584,"LANE, L.; SINGH, A.",22,0,0,0,0,0,0,0,4
2019-20,Fall,MGMTMBA,228,38588,"HERNANDEZ, W.",12,8,0,0,0,0,0,0,3.53
2019-20,Fall,MGMTMBA,231A,38590,"LOURIE, B.",24,4,0,0,0,0,0,0,3.86
2019-20,Fall,MGMTMBA,251A,38607,"BRADFORD, K.",22,5,0,0,0,0,0,0,3.79
2019-20,Fall,MGMTMBA,290,38658,"LAKHANI, C.",42,3,0,0,0,0,0,0,3.83
2019-20,Fall,MGMTMBA,290,38678,"SAHOTA, N.",23,0,0,0,0,0,0,0,3.94
2019-20,Fall,MGMTMBA,290,38789,"SELBY, R.",22,0,0,0,0,0,0,0,3.82
2019-20,Fall,MGMTMBA,298,38743,"PILAFIDIS, E.",31,0,0,0,0,0,0,0,3.94
2019-20,Fall,MGMTPHD,291,39051,"HUANG, C.",10,0,0,0,0,0,0,0,3.94
2019-20,Fall,FIN,203A,39903,"CHUK, E.",43,22,3,0,1,0,0,0,3.53
2019-20,Fall,FIN,210,39910,"HUANG, L.",27,42,0,0,0,0,0,0,3.36
2019-20,Fall,FIN,290,39918,"HUANG, C.",17,17,0,0,0,0,0,0,3.51
2019-20,Fall,FIN,290,39919,"HUANG, C.",18,17,0,0,0,0,0,0,3.51
2019-20,Fall,MPAC,231A,38945,"LOURIE, B.",41,29,0,0,0,0,0,0,3.54
2019-20,Fall,MPAC,231A,38947,"LOURIE, B.",35,29,0,0,0,0,0,0,3.51
2019-20,Fall,MPAC,232,38950,"SHEVLIN, T.",43,26,0,0,0,0,0,0,3.6
2019-20,Fall,MPAC,232,38951,"SHEVLIN, T.",36,30,0,0,0,0,0,0,3.53
2019-20,Fall,MPAC,238,38965,"JUERGENS, M.",34,30,0,0,0,0,0,0,3.53
2019-20,Fall,MPAC,238,38967,"JUERGENS, M.",42,28,0,0,0,0,0,1,3.59
2019-20,Fall,MPAC,291,38977,"FRANKE, N.",47,2,0,0,0,0,0,0,3.76
2019-20,Fall,MPAC,291,38978,"FRANKE, N.",35,3,0,0,0,0,0,1,3.72
2019-20,Fall,MPAC,291,38979,"FRANKE, N.",47,0,0,0,0,0,0,0,3.75
2019-20,Fall,BANA,205,39805,"NELSON, R.",44,12,0,0,0,0,0,0,3.73
2019-20,Fall,BANA,205,39806,"NELSON, R.",52,3,0,0,0,0,0,0,3.83
2019-20,Fall,BANA,212,39817,"NIAN, T.",36,19,0,0,0,0,0,0,3.68
2019-20,Fall,BANA,212,39818,"NIAN, T.",47,9,0,0,0,0,0,0,3.79
2019-20,Fall,BANA,273,39840,"ABHISHEK, V.",30,26,0,0,0,0,0,0,3.56
2019-20,Fall,BANA,273,39841,"ABHISHEK, V.",33,22,0,0,0,0,0,0,3.57
2019-20,Fall,BANA,290,39858,"SELBY, R.",34,0,0,0,0,0,0,0,3.81
2019-20,Fall,BANA,290,39864,"CHEN, M.",39,8,0,0,0,0,0,0,3.73
2019-20,Fall,BANA,290,39866,"SATHI, A.",25,7,0,0,0,0,0,0,3.65
2019-20,Fall,INNO,203,38803,"WEAVER, C.",35,6,0,0,0,0,0,0,3.73
2019-20,Fall,INNO,205,38805,"CURRIM, I.",41,0,0,0,0,0,0,0,3.84
2019-20,Fall,INNO,209,38809,"RICHEY, T.",40,1,0,0,0,0,0,0,3.93
2019-20,Fall,INNO,215,38815,"BAILEY, M.",28,13,0,0,0,0,0,0,3.66
2019-20,Fall,MATH,205A,45000,"ZHANG, X.",6,7,1,0,0,0,0,0,3.36
2019-20,Fall,MATH,206A,45010,"DAVIS, C.",7,8,0,0,0,0,0,0,3.41
2019-20,Fall,MATH,210A,45020,"FOREMAN, M.",10,8,1,1,0,0,0,0,3.34
2019-20,Fall,MATH,218A,45030,"TSENG, L.",12,1,0,0,0,0,0,0,3.88
2019-20,Fall,MATH,220A,45040,"GORODETSKI, A.",11,16,0,0,0,0,0,0,3.42
2019-20,Fall,MATH,227A,45060,"KOMAROVA, N.",15,0,0,0,0,0,0,0,3.92
2019-20,Fall,MATH,230A,45070,"MATEI, V.",13,6,1,0,0,0,0,0,3.56
2019-20,Fall,MATH,232A,45080,"WAN, D.",15,0,0,0,0,0,0,0,4
2019-20,Fall,MATH,245A,45090,"STREETS, J.",11,0,0,0,0,0,0,0,4
2019-20,Fall,MATH,250A,45095,"WOLFSON, J.",12,0,0,0,0,0,0,0,4
2019-20,Fall,MATH,270A,45115,"VERSHYNIN, R.",13,1,0,0,0,0,0,0,3.89
2019-20,Fall,MATH,271A,45120,"SOLNA, K.",10,0,0,0,0,0,0,0,4
2019-20,Fall,MATH,299A,45530,"LOWENGRUB, J.",10,0,0,0,0,0,0,0,4
2019-20,Fall,ENGRMAE,200A,18940,"BAGHGAR BOSTAN, R.; GEORGE, D.",17,29,2,0,0,0,0,0,3.31
2019-20,Fall,ENGRMAE,220,18945,"LEE, J.",14,3,0,0,0,0,0,0,3.75
2019-20,Fall,ENGRMAE,230A,18960,"SIRIGNANO, W.",4,5,2,0,0,0,0,0,3.26
2019-20,Fall,ENGRMAE,241,18970,"TAHA, H.",16,6,0,0,0,0,0,0,3.73
2019-20,Fall,ENGRMAE,245,18971,"MCCARTHY, J.",19,0,0,0,0,0,0,0,4
2019-20,Fall,ENGRMAE,253,18975,"MADOU, M.",8,5,0,0,0,0,0,0,3.64
2019-20,Fall,ENGRMAE,259,18989,"CAO, P.",32,1,0,0,0,0,0,0,3.92
2019-20,Fall,ENGRMAE,270A,18990,"GEORGIOU, T.",14,10,1,0,0,0,0,0,3.47
2019-20,Fall,ENGRMAE,296,19252,"SAMUELSEN, S.",12,0,0,0,0,0,0,0,3.85
2019-20,Fall,ENGRMAE,297,19270,"BROUWER, J.",10,0,0,0,0,0,0,0,3.94
2019-20,Fall,PHARM,270,94130,"CIVELLI, O.; ALACHKAR, A.; KRAUSE, D.",8,1,0,0,0,0,0,1,3.89
2019-20,Fall,PHARM,283,94200,"KRAUSE, D.",11,0,0,0,0,0,0,0,4
2019-20,Fall,PHARM,284,94210,"ALACHKAR, A.",11,0,0,0,0,0,0,0,4
2019-20,Fall,M&MG,201A,92600,"BORRELLI, E.",14,0,0,0,0,0,0,0,4
2019-20,Fall,MOL BIO,204,10880,"TSAI, S.; POULOS, T.",32,15,1,0,0,0,0,0,3.6
2019-20,Fall,MOL BIO,215,10900,"PEARLMAN, E.; BURKHARDT, A.",10,3,0,0,0,0,0,0,3.75
2019-20,Fall,MOL BIO,250,10942,"CUMSKY, M.; BOHLSON, S.",12,0,0,0,0,0,0,0,4
2019-20,Fall,MOL BIO,250L,10944,"CUMSKY, M.; BOHLSON, S.",9,3,0,0,0,0,0,0,3.73
2019-20,Fall,MOL BIO,399,10990,"MESSAOUDI POWE, I.",17,0,0,0,0,0,0,0,4
2019-20,Fall,NET SYS,201,36600,"LEVORATO, M.; TANG, H.",11,4,0,0,0,0,0,0,3.71
2019-20,Fall,NEURBIO,206,11305,"BLURTON-JONES, M.; CRAMER, K.; SWARUP, V.",17,0,0,0,0,0,0,0,4
2019-20,Fall,NEURBIO,208,11310,"FROSTIG, R.; MAHLER, S.; CHRASTIL, E.",11,6,0,0,0,0,0,0,3.61
2019-20,Fall,NEURBIO,247,11320,"STARK, C.",10,1,0,0,0,0,0,0,3.94
2019-20,Fall,NUR SCI,200,88207,"PINTO, M.",20,0,0,0,0,0,0,1,4
2019-20,Fall,NUR SCI,231,88208,"PHILLIPS, S.; TISO, S.",23,0,0,0,0,0,0,1,4
2019-20,Fall,NUR SCI,232,88209,"HOLMES, D.",22,0,0,0,0,0,0,1,3.86
2019-20,Fall,NUR SCI,263,88230,"PINTO, M.",20,0,0,0,0,0,0,0,4
2019-20,Fall,NUR SCI,264A,88236,"MOVIUS, M.",20,0,0,0,0,0,0,0,3.96
2019-20,Fall,NUR SCI,268A,88237,"KUMAR, S.",16,4,0,0,0,0,0,0,3.7
2019-20,Fall,NUR SCI,272,88239,"SAUNDERS, K.",18,0,0,0,0,0,0,0,3.93
2019-20,Fall,NUR SCI,273,88240,"BROWN, S.; BURKE, L.",17,0,0,0,0,0,0,0,3.91
2019-20,Fall,NUR SCI,282,88242,"HOLMAN, E.",18,2,0,0,0,0,0,0,3.8
2019-20,Fall,PED GEN,202C,93850,"RAFFEL, L.",15,0,0,0,0,0,0,0,3.96
2019-20,Fall,PHRMSCI,263,88710,"BENAVENTE, C.",9,5,0,0,0,0,0,0,3.58
2019-20,Fall,PHRMSCI,298,88715,"SPITALE, R.; PAEGEL, B.",40,0,0,0,0,0,0,0,4
2019-20,Fall,PHYSICS,211,48420,"WHITE, S.",16,13,0,0,0,0,0,0,3.5
2019-20,Fall,PHYSICS,212A,48425,"CASPER, D.",19,7,1,0,0,0,0,0,3.64
2019-20,Fall,PHYSICS,215A,48430,"KAPLINGHAT, M.",29,8,0,0,0,0,0,0,3.77
2019-20,Fall,PHYSICS,230A,48455,"ALLARD, J.",14,0,0,0,0,0,0,1,4
2019-20,Fall,POL SCI,212A,67805,"TESLER, M.",12,0,0,0,0,0,0,0,3.98
2019-20,Fall,POL SCI,219,67815,"GOODMAN, S.",12,2,0,0,0,0,0,0,3.71
2019-20,Fall,POL SCI,239,67840,"MCTHOMAS, M.",10,0,0,0,0,0,0,0,4
2019-20,Fall,POL SCI,241B,67850,"SOLINGEN, E.",13,0,0,0,0,0,0,0,4
2019-20,Fall,POL SCI,249,67855,"HARDT, H.",11,1,0,0,0,0,0,0,3.94
2019-20,Fall,PSCI,P200,54450,"CAUFFMAN, E.",39,4,0,0,0,0,0,0,3.85
2019-20,Fall,PSCI,P202,54455,"DENT, A.",30,10,2,0,1,0,0,0,3.58
2019-20,Fall,PSCI,P209A,54510,"SILVER, R.",18,0,0,0,0,0,0,0,3.93
2019-20,Fall,PSCI,P215,54525,"QUAS, J.",30,11,1,0,0,0,0,0,3.73
2019-20,Fall,PSCI,P254,54537,"TURNER, S.",33,1,0,0,0,0,0,0,3.94
2019-20,Fall,PSCI,P256,54540,"TURNEY, K.",31,2,0,0,0,0,0,0,3.91
2019-20,Fall,PSCI,P283H,54600,"LOKSHIN, K.",10,1,0,0,0,0,0,0,3.83
2019-20,Fall,PUBHLTH,200,89740,"WILFORD, J.",30,0,0,0,0,0,0,0,3.96
