year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2021-22,Winter,AC ENG,20A,20003,"QURESHI, A.",0,0,0,0,0,12,0,0,0
2021-22,Winter,AC ENG,20A,20007,"QURESHI, A.",0,0,0,0,0,6,6,0,0
2021-22,Winter,AC ENG,20B,20018,"STERN, H.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20B,20019,"STERN, H.",0,0,0,0,0,16,2,0,0
2021-22,Winter,AC ENG,20B,20020,"MURANOVA, O.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20B,20021,"STRIEDTER, A.",0,0,0,0,0,15,1,0,0
2021-22,Winter,AC ENG,20B,20023,"VIMUTTINAN, C.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20B,20025,"RUGGIERO, G.",0,0,0,0,0,15,1,0,0
2021-22,Winter,AC ENG,20B,20027,"MURANOVA, O.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20B,20031,"STRIEDTER, A.",0,0,0,0,0,15,3,0,0
2021-22,Winter,AC ENG,20B,20034,"ZHAO, Y.",0,0,0,0,0,18,0,0,0
2021-22,Winter,AC ENG,20B,20035,"AFFONSO DE OLI, N.",0,0,0,0,0,15,3,0,0
2021-22,Winter,AC ENG,20B,20037,"ZHAO, Y.",0,0,0,0,0,18,0,0,0
2021-22,Winter,AC ENG,20B,20044,"ZHAO, Y.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20B,20056,"QURESHI, A.",0,0,0,0,0,15,0,0,0
2021-22,Winter,AC ENG,20C,20071,"LUDWIG, J.",0,0,0,0,0,18,0,0,0
2021-22,Winter,AC ENG,20C,20077,"DU, Q.",0,0,0,0,0,14,3,0,0
2021-22,Winter,AC ENG,20C,20078,"TRYGSTAD, B.",0,0,0,0,0,16,1,0,0
2021-22,Winter,AC ENG,20C,20083,"NAM, V.",0,0,0,0,0,16,1,0,0
2021-22,Winter,AC ENG,20C,20085,"KAUFEL, F.",0,0,0,0,0,13,2,0,0
2021-22,Winter,AC ENG,20C,20088,"NAM, V.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20C,20090,"MAHMOODI SHAHR, M.",0,0,0,0,0,18,0,0,0
2021-22,Winter,AC ENG,20C,20101,"KAUFEL, F.",0,0,0,0,0,15,3,0,0
2021-22,Winter,AC ENG,20C,20102,"DU, Q.",0,0,0,0,0,17,1,0,0
2021-22,Winter,AC ENG,20C,20104,"RUSSELL, V.",0,0,0,0,0,14,3,1,0
2021-22,Winter,AC ENG,20C,20105,"RUSSELL, V.",0,0,0,0,0,18,0,0,0
2021-22,Winter,AC ENG,20C,20106,"WOLFF, B.",0,0,0,0,0,16,1,0,0
2021-22,Winter,AC ENG,20C,20109,"MAHMOODI SHAHR, M.",0,0,0,0,0,14,3,0,0
2021-22,Winter,AC ENG,22A,20125,"LEVIN, K.",3,8,2,1,3,3,0,0,2.43
2021-22,Winter,AC ENG,22A,20126,"LUDWIG, J.",15,3,0,0,0,2,0,0,3.78
2021-22,Winter,AC ENG,22A,20128,"MAHMOODI SHAHR, M.",9,9,0,0,0,1,0,0,3.5
2021-22,Winter,AC ENG,22A,20129,"WOLFF, B.",16,1,1,1,1,3,0,0,3.47
2021-22,Winter,AC ENG,22A,20130,"WOLFF, B.",13,1,2,0,0,2,2,0,3.61
2021-22,Winter,AC ENG,22A,20132,"VIMUTTINAN, C.",9,1,1,0,1,4,1,0,3.34
2021-22,Winter,AC ENG,22A,20133,"STRIEDTER, A.",4,4,2,0,0,3,3,1,3.17
2021-22,Winter,AC ENG,22A,20135,"KARKAFI, L.",16,1,3,0,0,1,1,1,3.64
2021-22,Winter,AC ENG,22A,20143,"NAM, V.",10,5,1,0,1,2,0,0,3.28
2021-22,Winter,AC ENG,22A,20144,"STERN, H.",7,3,0,1,4,4,1,0,2.43
2021-22,Winter,AC ENG,22A,20145,"LUDWIG, J.",13,0,1,1,2,3,0,0,3.18
2021-22,Winter,AC ENG,22A,20149,"KARKAFI, L.",14,1,1,0,0,1,0,1,3.81
2021-22,Winter,AC ENG,22A,20150,"ZAYED, O.",3,7,1,1,3,5,0,0,2.48
2021-22,Winter,AC ENG,23A,20161,"KIM, J.",0,0,0,0,0,10,0,0,0
2021-22,Winter,AC ENG,23B,20163,"SAHRANAVARD, N.",0,0,0,0,0,10,0,0,0
2021-22,Winter,AC ENG,29,20187,"SOK, S.",0,0,0,0,0,11,0,0,0
2021-22,Winter,AC ENG,29,20188,"KIM, H.",0,0,0,0,0,14,0,0,0
2021-22,Winter,AC ENG,139W,20190,"LEVIN, K.",0,5,1,0,0,6,1,0,3.03
2021-22,Winter,AC ENG,139W,20193,"KARKAFI, L.",12,0,0,0,0,2,0,0,3.95
2021-22,Winter,AC ENG,139W,20198,"LEVIN, K.",3,5,0,0,1,4,1,0,3
2021-22,Winter,AC ENG,139W,20199,"ZAYED, O.",1,2,2,0,0,7,0,2,2.86
2021-22,Winter,AFAM,40B,20240,"MURILLO, J.",162,2,0,0,2,6,3,1,3.93
2021-22,Winter,AFAM,152,20500,"PHOENIX, D.",11,6,2,0,0,1,0,0,3.43
2021-22,Winter,AFAM,159,20595,"SOJOYNER, D.; SAMUELS, C.",11,2,0,1,1,2,2,0,3.38
2021-22,Winter,ANTHRO,2A,60000,"KIM, E.",254,88,12,10,10,12,7,2,3.51
2021-22,Winter,ANTHRO,2A,60030,"DOUGLAS, T.",381,31,13,2,2,8,1,0,3.83
2021-22,Winter,ANTHRO,2B,60050,"EGAN, J.",34,64,75,10,15,6,1,3,2.48
2021-22,Winter,ANTHRO,10B,60120,"SCHAEFER, D.",24,14,7,1,2,0,0,0,3.13
2021-22,Winter,ANTHRO,20A,60140,"EGAN, J.",12,15,13,2,3,7,2,1,2.69
2021-22,Winter,ANTHRO,30C,60145,"VARZI, R.",15,4,1,0,1,2,0,0,3.5
2021-22,Winter,ANTHRO,41A,60200,"DOUGLAS, T.",199,52,13,1,2,8,1,1,3.64
2021-22,Winter,ANTHRO,100A,60216,"DOUGLAS, T.",22,6,3,0,1,0,0,0,3.46
2021-22,Winter,ANTHRO,121D,60220,"MAHMUD, L.",27,8,2,3,7,2,0,2,2.91
2021-22,Winter,ANTHRO,121J,60230,"NAM, S.",9,6,1,1,2,0,0,0,2.95
2021-22,Winter,ANTHRO,125A,60250,"EGAN, J.",7,2,2,1,2,0,0,0,2.72
2021-22,Winter,ANTHRO,128A,60280,"RILEY, T.",10,12,4,0,2,0,0,0,2.97
2021-22,Winter,ANTHRO,134A,60400,"JENKS, A.",213,12,2,0,2,2,0,2,3.89
2021-22,Winter,ANTHRO,134B,60420,"RILEY, T.",35,10,5,1,3,2,0,0,3.3
2021-22,Winter,ANTHRO,136K,60495,"O'ROURKE, S.",72,16,2,2,1,2,0,1,3.6
2021-22,Winter,ANTHRO,138,60430,"SOJOYNER, D.; SAMUELS, C.",31,5,1,0,2,3,1,1,3.62
2021-22,Winter,ANTHRO,139,60510,"RILEY, T.",9,8,1,0,2,0,1,0,2.98
2021-22,Winter,ANTHRO,139,60512,"HUNDLE, A.",22,7,0,0,0,1,0,0,3.76
2021-22,Winter,ANTHRO,141A,60515,"DROVER, C.",17,10,2,1,3,0,0,1,3.01
2021-22,Winter,ANTHRO,149,60600,"LOWMAN, C.",12,0,0,0,0,0,0,1,4
2021-22,Winter,ANTHRO,169,60620,"SEED, P.; MARCUS, G.",16,16,2,0,0,4,0,0,3.41
2021-22,Winter,ARABIC,1B,20950,"MANIAR, R.",10,0,0,0,2,3,0,0,3.33
2021-22,Winter,ARABIC,51,20955,"MANIAR, R.",29,0,0,0,1,0,0,0,3.87
2021-22,Winter,ART,1B,1012,"YONEMOTO, B.; OLIVER, D.; GOLDENBERG, L.",149,7,3,0,0,1,0,1,3.9
2021-22,Winter,ART,9B,1032,"MASTER, J.; BENNETT, A.; WELCH, M.",195,67,14,5,6,35,5,1,3.48
2021-22,Winter,ART,11A,1038,"WOJAS, G.; STRINGER, E.",24,1,0,0,0,0,0,0,3.95
2021-22,Winter,ART,12B,1050,"PENNY, S.; HADLEY, C.",101,28,8,2,4,17,2,0,3.52
2021-22,Winter,ART,20A,1066,"AUNGIER, K.",20,0,0,0,0,0,0,0,4
2021-22,Winter,ART,20B,1074,"AWAD, S.",18,2,0,0,0,0,0,0,3.87
2021-22,Winter,ART,30A,1100,"AWAD, S.; GROSS, E.",18,0,0,0,0,0,0,0,3.93
2021-22,Winter,ART,40,1134,"GARRETT, T.; THOMEN, J.",12,3,1,0,0,0,0,0,3.76
2021-22,Winter,ART,71A,1218,"ROBERTS, W.",14,0,0,0,0,0,0,0,4
2021-22,Winter,ART,71B,1226,"CLARK, H.",14,1,1,0,0,0,0,0,3.78
2021-22,Winter,ART,71B,1227,"ROBERTS, W.; KIM, A.",16,2,0,0,0,0,0,0,3.84
2021-22,Winter,ART,81B,1252,"JACKSON, J.B.",15,0,0,0,0,0,0,0,3.98
2021-22,Winter,ART,95,1281,"OAKLEY, M.",20,0,0,0,0,0,0,0,3.99
2021-22,Winter,ART,101W,1302,"ANASTAS, R.; RYAHL, A.",31,0,0,0,0,0,0,1,3.99
2021-22,Winter,ART,106A,1312,"LAFARGE, A.",13,0,0,0,0,0,0,0,3.93
2021-22,Winter,ART,109,1322,"OLIVER, D.",21,0,0,0,0,0,0,0,4
2021-22,Winter,ART,121A,1352,"JENKINS, U.; WILSON, D.",18,0,0,0,0,0,0,0,3.95
2021-22,Winter,ART,125,1364,"ROBERTS, W.",19,1,0,0,0,0,0,0,3.89
2021-22,Winter,ART,141,1408,"YONEMOTO, B.",13,1,0,0,0,0,0,0,3.86
2021-22,Winter,ART,150,1426,"MAJOLI, M.",15,4,1,0,0,0,0,0,3.66
2021-22,Winter,ART,150C,1428,"AWAD, S.",17,3,0,0,0,0,0,0,3.81
2021-22,Winter,ART,151,1432,"FRYDENBORG, E.; SKVERNYTE, G.",15,1,0,0,0,0,0,0,3.81
2021-22,Winter,ART,152A,1434,"BORNSTEIN, J.; SILVA, K.",13,2,0,0,0,0,0,0,3.83
2021-22,Winter,ART HIS,30,21000,"LAPIN DARDASHT, A.",26,8,4,2,1,0,1,0,3.37
2021-22,Winter,ART HIS,40B,21010,"FRANCOLINO, J.",46,35,3,2,5,6,3,2,3.25
2021-22,Winter,ART HIS,42B,21020,"WUE, R.",41,49,5,1,0,13,0,2,3.35
2021-22,Winter,ART HIS,134E,21030,"IBER, L.",7,3,0,1,0,1,0,0,3.48
2021-22,Winter,ART HIS,163,21040,"WINTHER TAMAKI, B.",11,12,2,2,0,1,1,1,3.2
2021-22,Winter,ART HIS,164B,21050,"COOKS, B.",12,2,1,0,0,0,0,1,3.69
2021-22,Winter,ART HIS,165C,21060,"IQBAL, S.",18,3,1,2,3,0,0,2,3.07
2021-22,Winter,ART HIS,165D,21070,"IQBAL, S.",19,1,4,1,2,0,0,1,3.19
2021-22,Winter,ART HIS,190W,21080,"WUE, R.",10,1,0,0,1,0,0,0,3.43
2021-22,Winter,ARTS,H81,1850,"TERRICCIANO, A.",20,0,0,0,0,0,0,0,4
2021-22,Winter,ASIANAM,50,21510,"FUJITA-RONY, D.",18,60,18,6,2,13,0,1,2.83
2021-22,Winter,ASIANAM,52,21520,"VO, L.",75,82,6,0,6,10,0,2,3.3
2021-22,Winter,ASIANAM,100W,21550,"VO, L.",12,5,2,0,0,0,0,0,3.51
2021-22,Winter,ASIANAM,164,21690,"LEE, J.",20,0,0,0,0,1,0,0,4
2021-22,Winter,ASIANAM,166,21695,"QUINTANA, I.",16,2,0,1,1,0,0,0,3.54
2021-22,Winter,BIO SCI,2B,5000,"FUNG, K.; METHERATE, R.",0,0,0,0,0,34,0,0,0
2021-22,Winter,BIO SCI,2B,5001,"FUNG, K.; METHERATE, R.",0,0,0,0,0,34,0,0,0
2021-22,Winter,BIO SCI,2B,5002,"FUNG, K.; METHERATE, R.",0,0,0,0,0,13,1,0,0
2021-22,Winter,BIO SCI,2B,5004,"FUNG, K.; METHERATE, R.",0,0,0,0,0,29,0,0,0
2021-22,Winter,BIO SCI,2B,5005,"FUNG, K.; METHERATE, R.",0,0,0,0,0,19,0,1,0
2021-22,Winter,BIO SCI,2B,5006,"FUNG, K.; METHERATE, R.",0,0,0,0,0,20,2,0,0
2021-22,Winter,BIO SCI,2B,5007,"FUNG, K.; METHERATE, R.",0,0,0,0,0,18,0,1,0
2021-22,Winter,BIO SCI,2B,5008,"FUNG, K.; METHERATE, R.",0,0,0,0,0,16,1,1,0
2021-22,Winter,BIO SCI,2D,5031,"NAKANISHI, M.; FUNG, K.; KADANDALE, P.",0,0,0,0,0,27,0,0,0
2021-22,Winter,BIO SCI,2D,5032,"NAKANISHI, M.; FUNG, K.; KADANDALE, P.",0,0,0,0,0,26,1,0,0
2021-22,Winter,BIO SCI,2D,5033,"NAKANISHI, M.; FUNG, K.; KADANDALE, P.",0,0,0,0,0,27,1,0,0
2021-22,Winter,BIO SCI,3A,5044,"METHERATE, R.; CHOI, E.; TIEN-CHAN, D.",0,0,0,0,0,106,2,0,0
2021-22,Winter,BIO SCI,3B,5045,"METHERATE, R.; MAITLAND, J.",0,0,0,0,0,61,3,0,0
2021-22,Winter,BIO SCI,41,5120,"NICHOLAS, A.",48,26,5,1,1,2,0,1,3.43
2021-22,Winter,BIO SCI,45,5140,"MORRISSETTE, N.; GIDEONSE, T.",18,29,12,7,3,2,0,1,2.73
2021-22,Winter,BIO SCI,56,5180,"ROSE, M.",51,13,4,2,0,3,1,0,3.58
2021-22,Winter,BIO SCI,94,5190,"BURLEY, N.; HONG, H.",151,117,49,25,16,1,1,5,2.99
2021-22,Winter,BIO SCI,94,5205,"AGUILAR-ROCA, N.",302,63,21,7,5,0,0,2,3.61
2021-22,Winter,BIO SCI,94,5222,"EMERSON, J.; GAUT, B.; MARTIN, G.",110,173,100,12,5,1,0,0,2.89
2021-22,Winter,BIO SCI,94,5240,"AGUILAR-ROCA, N.",346,41,4,3,5,0,0,1,3.79
2021-22,Winter,BIO SCI,98,5350,"GOULDING, C.; MCNULTY, R.",197,59,7,0,0,1,0,0,3.66
2021-22,Winter,BIO SCI,98,5380,"KADANDALE, P.",132,196,32,4,1,0,0,2,3.22
2021-22,Winter,BIO SCI,98,5410,"GONEN, S.; TSAI, S.",227,121,62,24,3,0,0,0,3.23
2021-22,Winter,BIO SCI,98,5420,"KADANDALE, P.",88,76,14,1,0,2,0,3,3.37
2021-22,Winter,BIO SCI,100,5450,"WILLIAMS, A.; VIDAL, J.; SEHI, G.",182,58,5,3,3,7,0,0,3.58
2021-22,Winter,BIO SCI,192,5981,"LOUDON, C.",19,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,193B,5990,"HARVEY, R.",17,0,0,0,0,0,0,0,3.98
2021-22,Winter,BIO SCI,197,6011,"WELLER, S.; MOTA-BRAVO, L.",0,0,0,0,0,49,0,0,0
2021-22,Winter,BIO SCI,197,6028,"ROSE, M.",13,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,199,6146,"AKBARI, Y.",11,0,0,0,0,1,0,0,4
2021-22,Winter,BIO SCI,199,6174,"MUKHERJEE, J.",9,0,0,0,0,0,0,1,3.93
2021-22,Winter,BIO SCI,199,6217,"SEILER, M.",15,0,0,0,0,0,0,0,3.98
2021-22,Winter,BIO SCI,199,6426,"BARAM, T.Z.",10,0,0,0,0,0,0,1,4
2021-22,Winter,BIO SCI,199,6432,"BEIER, K.",20,0,0,0,0,1,0,0,4
2021-22,Winter,BIO SCI,199,6496,"CIVELLI, O.",10,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,199,6631,"LA SPADA, A.",14,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,199,6683,"VILLALTA, S.",14,0,0,0,0,2,0,0,4
2021-22,Winter,BIO SCI,199,6714,"WHITESON, K.",13,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,199,6835,"BILLIMEK, J.",24,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,199,6848,"CHAKRAVARTHY, B.",10,0,0,0,0,1,0,0,4
2021-22,Winter,BIO SCI,199,6853,"CHRASTIL, E.",10,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,199,6915,"KONG, A.",10,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,D103,5480,"MACGREGOR, G.; SUETTERLIN, C.; TIRTORAHARDJO, J.",107,59,57,8,0,1,0,0,3.13
2021-22,Winter,BIO SCI,D103,5490,"MACGREGOR, G.; SUETTERLIN, C.; BOWER, G.",84,52,30,2,1,0,0,0,3.28
2021-22,Winter,BIO SCI,D104,5500,"CHO, K.; HENDRICKSON, C.; LEE, M.",148,111,43,6,0,2,0,1,3.3
2021-22,Winter,BIO SCI,D111L,5532,"NGUYEN, T.; ZHAO, R.",19,0,0,0,0,0,0,0,3.97
2021-22,Winter,BIO SCI,D111L,5533,"NGUYEN, T.; YIN, H.",19,1,0,0,0,0,0,0,3.92
2021-22,Winter,BIO SCI,D111L,5534,"NGUYEN, T.; XI, A.",16,0,1,0,0,0,0,0,3.85
2021-22,Winter,BIO SCI,D111L,5535,"NGUYEN, T.; YIN, H.",16,0,0,0,0,0,0,0,3.94
2021-22,Winter,BIO SCI,D111L,5536,"NGUYEN, T.",16,4,0,0,0,0,0,0,3.79
2021-22,Winter,BIO SCI,D111L,5537,"NGUYEN, T.; XI, A.",16,2,0,0,0,0,0,0,3.89
2021-22,Winter,BIO SCI,D111L,5538,"NGUYEN, T.",16,3,0,0,0,0,0,0,3.84
2021-22,Winter,BIO SCI,D111L,5539,"NGUYEN, T.; ZHAO, R.",14,2,1,0,0,0,0,0,3.75
2021-22,Winter,BIO SCI,D113,5550,"WARRIOR, R.; ARORA, K.",10,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,D145,5570,"BLUMBERG, B.; MOHAJER, N.",23,28,4,2,1,0,0,0,3.21
2021-22,Winter,BIO SCI,D170,5571,"WILLIAMS, A.",56,41,14,0,1,1,0,0,3.36
2021-22,Winter,BIO SCI,E106,5586,"FAIOLA, C.; SYMONS, C.",74,17,4,2,0,0,0,0,3.66
2021-22,Winter,BIO SCI,E109,5595,"MCHENRY, M.; PETERSON, A.",128,147,75,20,3,2,2,1,3.01
2021-22,Winter,BIO SCI,E112L,5601,"AGUILAR-ROCA, N.; HOOD, N.",20,3,0,0,0,0,0,0,3.86
2021-22,Winter,BIO SCI,E112L,5602,"AGUILAR-ROCA, N.; CUNNINGHAM, S.",19,5,0,0,0,0,0,0,3.77
2021-22,Winter,BIO SCI,E112L,5603,"AGUILAR-ROCA, N.; SALAZAR, J.",15,7,1,1,0,0,0,0,3.46
2021-22,Winter,BIO SCI,E112L,5604,"AGUILAR-ROCA, N.; HERNANDEZ, A.",23,0,1,0,0,0,0,0,3.89
2021-22,Winter,BIO SCI,E112L,5605,"AGUILAR-ROCA, N.; HACOPIAN, M.",19,3,1,0,0,0,0,0,3.74
2021-22,Winter,BIO SCI,E112L,5606,"AGUILAR-ROCA, N.; LIU, P.",23,1,0,0,0,0,0,0,3.92
2021-22,Winter,BIO SCI,E112L,5607,"AGUILAR-ROCA, N.; LIU, P.",21,0,0,1,2,0,0,0,3.45
2021-22,Winter,BIO SCI,E112L,5608,"AGUILAR-ROCA, N.; ARNOLD, K.",14,7,2,0,1,0,0,0,3.43
2021-22,Winter,BIO SCI,E112L,5612,"AGUILAR-ROCA, N.; CAZEL, K.",14,6,2,0,1,0,0,0,3.39
2021-22,Winter,BIO SCI,E112L,5614,"AGUILAR-ROCA, N.; HACOPIAN, M.",17,5,2,0,0,0,0,0,3.63
2021-22,Winter,BIO SCI,E112L,5616,"AGUILAR-ROCA, N.; SALAZAR, J.",18,5,0,0,1,0,0,0,3.58
2021-22,Winter,BIO SCI,E112L,5617,"AGUILAR-ROCA, N.; DUMAN, A.",17,5,2,0,0,0,0,0,3.6
2021-22,Winter,BIO SCI,E117B,5618,"AZIZI, E.",19,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,E119,5621,"LEE, G.",16,6,1,2,1,1,0,0,3.32
2021-22,Winter,BIO SCI,E136,5627,"GERMAN, D.",91,31,2,0,0,0,0,1,3.73
2021-22,Winter,BIO SCI,E145,5650,"BRISCOE, A.",36,4,0,0,0,0,0,0,3.86
2021-22,Winter,BIO SCI,E147,5653,"LUTTERSCHMIDT, D.",11,15,3,0,0,0,0,0,3.26
2021-22,Winter,BIO SCI,E154,5655,"THORNTON, K.",5,6,2,1,0,0,0,0,3.07
2021-22,Winter,BIO SCI,E179,5670,"BOWLER, P.",215,167,40,13,0,1,1,0,3.35
2021-22,Winter,BIO SCI,E179L,5675,"BOWLER, P.",73,2,0,0,0,0,0,0,3.98
2021-22,Winter,BIO SCI,E179L,5676,"BOWLER, P.",70,3,2,0,0,0,0,0,3.91
2021-22,Winter,BIO SCI,E183,5680,"DALEY, M.; HICKS, J.",30,32,6,3,3,0,0,0,3.11
2021-22,Winter,BIO SCI,E190,5685,"RODRIGUEZ VERD, A.",50,5,2,0,1,0,0,0,3.75
2021-22,Winter,BIO SCI,H94,5270,"BURLEY, N.; MAHANES, S.",24,0,0,0,0,0,0,0,3.98
2021-22,Winter,BIO SCI,M114L,5737,"BARRY, R.",17,1,0,0,0,1,0,0,3.86
2021-22,Winter,BIO SCI,M114L,5740,"BARRY, R.",17,0,1,0,1,0,0,1,3.62
2021-22,Winter,BIO SCI,M114L,5743,"BARRY, R.",15,4,1,0,0,0,0,0,3.72
2021-22,Winter,BIO SCI,M114L,5747,"BARRY, R.",17,2,0,0,0,0,0,0,3.86
2021-22,Winter,BIO SCI,M114L,5751,"BARRY, R.",17,2,0,0,0,0,0,0,3.82
2021-22,Winter,BIO SCI,M116L,5771,"JHA, N.",19,0,0,0,0,0,0,0,3.91
2021-22,Winter,BIO SCI,M116L,5772,"JHA, N.",16,3,0,0,1,0,0,0,3.55
2021-22,Winter,BIO SCI,M116L,5773,"JHA, N.",19,0,0,1,0,0,0,0,3.87
2021-22,Winter,BIO SCI,M116L,5774,"JHA, N.",18,1,0,1,0,0,0,0,3.8
2021-22,Winter,BIO SCI,M116L,5776,"JHA, N.",18,0,0,1,1,0,0,0,3.62
2021-22,Winter,BIO SCI,M118L,5780,"SATO, B.",7,13,0,0,0,0,0,0,3.37
2021-22,Winter,BIO SCI,M118L,5790,"SATO, B.",13,6,0,0,0,0,0,0,3.73
2021-22,Winter,BIO SCI,M118L,5795,"SATO, B.",11,6,1,1,1,0,0,0,3.25
2021-22,Winter,BIO SCI,M118L,5800,"SATO, B.",10,5,0,0,0,0,0,0,3.69
2021-22,Winter,BIO SCI,M118L,5810,"SATO, B.",15,2,2,0,0,0,0,0,3.65
2021-22,Winter,BIO SCI,M118L,5815,"SATO, B.",12,7,0,1,0,0,0,0,3.46
2021-22,Winter,BIO SCI,M118L,5819,"SATO, B.",4,4,2,0,0,0,0,0,3.17
2021-22,Winter,BIO SCI,M121,5830,"HUGHES, C.; TENNER, A.",25,26,12,5,0,1,0,0,3.01
2021-22,Winter,BIO SCI,M122,5840,"HU, Y.; RIBBE, M.",48,67,48,0,0,0,0,0,3
2021-22,Winter,BIO SCI,M180,5910,"RIBBE, M.; HU, Y.",30,0,0,0,0,0,0,0,3.95
2021-22,Winter,BIO SCI,M190,5913,"HUGHES, C.",14,7,5,0,0,2,0,0,3.28
2021-22,Winter,BIO SCI,N113L,5932,"LEW, A.; TRAN, K.",5,8,1,1,0,0,0,0,3.15
2021-22,Winter,BIO SCI,N113L,5934,"LEW, A.; ALIZO VERA, V.",10,6,2,0,1,0,0,0,3.25
2021-22,Winter,BIO SCI,N113L,5940,"LEW, A.; CHADAREVIAN, J.",3,8,1,0,2,0,0,0,2.76
2021-22,Winter,BIO SCI,N113L,5941,"LEW, A.; BERISHA, D.",8,1,0,0,0,0,0,2,3.72
2021-22,Winter,BIO SCI,N115B,5954,"STRIEDTER, G.",16,18,13,2,0,0,0,0,2.95
2021-22,Winter,BIO SCI,N120B,5956,"NICHOLAS, A.",43,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,N120B,5957,"NICHOLAS, A.",74,0,0,0,0,0,0,0,4
2021-22,Winter,BIO SCI,N122,5968,"LEW, A.",5,6,2,0,1,0,0,0,3.02
2021-22,Winter,BIO SCI,N155,5962,"COHEN-CORY, S.",37,2,0,0,0,0,0,0,3.95
2021-22,Winter,BIO SCI,N156,5963,"GUZOWSKI, J.",19,7,4,0,0,0,0,0,3.42
2021-22,Winter,BIO SCI,N170,5964,"MCEWAN, S.",125,10,0,0,0,0,0,0,3.88
2021-22,Winter,BIO SCI,N172,5965,"BLURTON-JONES, M.; GANDHI, S.",14,3,0,0,0,0,0,0,3.81
2021-22,Winter,BIO SCI,N173,5967,"YASSA, M.",13,1,0,0,0,0,0,0,3.91
2021-22,Winter,BME,1,13500,"HAUN, J.; JUHASZ, T.; SREERAMACHANDR, R.",48,3,0,0,0,1,0,0,3.75
2021-22,Winter,BME,3,13505,"BRODY, J.; KO, C.; XUE, Y.",2088,90,54,21,5,13,9,5,3.87
2021-22,Winter,BME,50A,13510,"LIU, C.; YANG, Y.; ZHONG, Z.",45,56,8,0,0,0,0,0,3.32
2021-22,Winter,BME,60A,13520,"PREECE, D.; KUMAR, A.",13,7,1,0,1,0,0,0,3.34
2021-22,Winter,BME,60B,13550,"DING, F.; QIAN, C.",43,9,4,1,2,0,0,0,3.5
2021-22,Winter,BME,110B,13575,"BOTVINICK, E.; XIE, D.; VALISHARIFABAD, N.",36,40,30,14,11,0,0,1,2.6
2021-22,Winter,BME,114,13590,"DOWNING, T.",21,12,0,0,0,0,0,0,3.54
2021-22,Winter,BME,136,13600,"MILNER, T.",10,23,2,0,0,0,0,0,3.25
2021-22,Winter,BME,138,13620,"GRATTON, E.",39,6,2,1,3,0,0,0,3.52
2021-22,Winter,BME,140,13640,"CHEN, Z.",43,50,11,3,1,0,0,1,3.23
2021-22,Winter,BME,148,13680,"TANG, W.",29,8,1,0,0,1,0,0,3.69
2021-22,Winter,BME,150,13700,"GROSBERG, A.; CHEN, J.; GROVES, W.",24,57,41,3,0,0,0,3,2.78
2021-22,Winter,BME,195,13750,"KHERADVAR, A.",3,13,0,0,0,0,0,1,3.17
2021-22,Winter,BME,199,13806,"CHOI, B.",11,0,0,0,0,0,0,0,4
2021-22,Winter,BME,199,13818,"KING, C.",25,0,0,0,0,2,0,0,4
2021-22,Winter,BME,199,13829,"TANG, W.",21,0,0,0,0,1,0,0,4
2021-22,Winter,CBE,40B,14510,"MOHRAZ, A.; WANG, H.",9,18,13,3,1,0,1,0,2.64
2021-22,Winter,CBE,110,14530,"WANG, S.; LI, E.; LACY, K.",12,25,15,3,3,6,0,0,2.67
2021-22,Winter,CBE,120B,14550,"LI, H.; SALEH, S.; ZHANG, L.",13,28,14,5,1,3,0,0,2.71
2021-22,Winter,CBE,140B,14562,"NAJIMU, M.; WANG, C.; KNIGHT, D.",11,22,3,1,0,0,0,0,3.16
2021-22,Winter,CBE,140B,14567,"NAJIMU, M.; WANG, C.; KNIGHT, D.",17,23,3,0,0,0,0,0,3.33
2021-22,Winter,CBE,163,14590,"READ, E.",20,3,1,0,0,0,0,0,3.82
2021-22,Winter,CBE,175,14605,"ZENYUK, I.; QI, Y.",16,17,5,3,1,0,1,0,3.03
2021-22,Winter,CHEM,1A,40000,"BLAKE, D.",85,116,145,69,31,6,5,6,2.31
2021-22,Winter,CHEM,1B,40070,"ARASASINGHAM, R.",83,126,99,14,22,0,2,1,2.65
2021-22,Winter,CHEM,1B,40100,"PATTERSON, J.",81,139,110,18,14,1,0,0,2.68
